workerid,proliferate.condition,gender,gendered_morph,id,neutral_morh,orthog,response,scale,slide_number_in_experiment,error
83,Comprehensive,neutral,gender_compound,Bartender,neutral_compound,bartender,3,FM,11,
83,Comprehensive,male,man_woman,Stunt_double,neutral_compound,stuntman,5,FM,12,
83,Comprehensive,male,man_woman,Maintenance_Person,person_compound,handyman,7,FM,13,
83,Comprehensive,female,man_woman,Anchor,clipping,anchorwoman,1,FM,14,
83,Comprehensive,female,man_woman,Foreperson,person_compound,forewoman,2,FM,15,
83,Comprehensive,neutral,gender_compound,Proprieter,suppletion,proprieter,4,FM,16,
83,Comprehensive,male,suffix,Flight_attendant,suppletion,airline steward,2,FM,17,
83,Comprehensive,neutral,man_woman,Camera,neutral_compound,camera operator,5,FM,18,
83,Comprehensive,female,man_woman,Firefighter,neutral_compound,firewoman,1,FM,19,
83,Comprehensive,neutral,suffix,Sorcerer,male_adoption,sorcerer,5,FM,20,
83,Comprehensive,neutral,suffix,Usher,male_adoption,usher,5,FM,21,
83,Comprehensive,male,suffix,Host,male_adoption,host,2,FM,22,
83,Comprehensive,male,man_woman,Congressperson,person_compound,congressman,5,FM,23,
83,Comprehensive,male,man_woman,Chair,clipping,chairman,7,FM,24,
83,Comprehensive,female,man_woman,Businessperson,person_compound,businesswoman,1,FM,25,
83,Comprehensive,female,man_woman,Door_attendant,neutral_compound,doorwoman,1,FM,26,
83,Comprehensive,male,man_woman,Crewmember,neutral_compound,crewman,5,FM,27,
83,Comprehensive,neutral,boy_girl,Newsboy,male_adoption,newsboy,7,FM,28,
83,Comprehensive,female,man_woman,Horseperson,person_compound,horsewoman,1,FM,29,
83,Comprehensive,neutral,man_woman,Gentleperson,person_compound,gentleperson,2,FM,30,
83,Comprehensive,male,man_woman,Mail_Carrier,neutral_compound,mailman,6,FM,31,
83,Comprehensive,neutral,man_woman,God,male_adoption,god,5,FM,32,
83,Comprehensive,neutral,suffix,Restaurant_server,suppletion,restaurant server,3,FM,33,
83,Comprehensive,female,suffix,Hero,male_adoption,heroine,2,FM,34,
83,Comprehensive,female,man_woman,Fisher,clipping,fisherwoman,1,FM,35,
83,Comprehensive,neutral,suffix,Hunter,male_adoption,hunter,6,FM,36,
83,Comprehensive,neutral,man_woman,Police_officer,neutral_compound,police officer,5,FM,37,
83,Comprehensive,neutral,man_woman,Meteorologist,suppletion,meteorologist,5,FM,38,
83,Comprehensive,male,man_woman,Garbage_Collector,neutral_compound,garbageman,6,FM,39,
83,Comprehensive,male,man_woman,Craftsperson,person_compound,craftsman,7,FM,40,
83,Comprehensive,neutral,gender_compound,Headteacher,neutral_compound,headteacher,2,FM,41,
83,Comprehensive,male,suffix,Emperor,male_adoption,emperor,7,FM,42,
25,Comprehensive,,,example1,,,5,,2,
25,Comprehensive,neutral,gender_compound,Proprieter,suppletion,proprieter,3,MF,4,
25,Comprehensive,neutral,suffix,Villain,male_adoption,villain,2,MF,5,
25,Comprehensive,male,man_woman,Congressperson,person_compound,congressman,1,MF,6,
25,Comprehensive,neutral,man_woman,Anchor,clipping,anchor,4,MF,7,
25,Comprehensive,neutral,man_woman,Assemblyperson,person_compound,assemblyperson,4,MF,8,
25,Comprehensive,male,gender_compound,Bartender,neutral_compound,barman,1,MF,9,
25,Comprehensive,female,suffix,Sorcerer,male_adoption,sroceress,7,MF,10,
25,Comprehensive,neutral,suffix,Host,male_adoption,host,3,MF,11,
25,Comprehensive,male,suffix,Actor,male_adoption,actor,3,MF,12,
25,Comprehensive,neutral,man_woman,Businessperson,person_compound,businessperson,3,MF,13,
25,Comprehensive,male,man_woman,Gentleperson,person_compound,gentleman,1,MF,14,
25,Comprehensive,female,man_woman,Fisher,clipping,fisherwoman,7,MF,15,
25,Comprehensive,male,man_woman,Garbage_Collector,neutral_compound,garbageman,1,MF,16,
25,Comprehensive,male,man_woman,Layperson,person_compound,layman,4,MF,17,
25,Comprehensive,female,man_woman,Chair,clipping,chairwoman,7,MF,18,
25,Comprehensive,male,suffix,Usher,male_adoption,usher,3,MF,19,
25,Comprehensive,female,suffix,Hunter,male_adoption,huntress,7,MF,20,
25,Comprehensive,female,suffix,Flight_attendant,suppletion,airline stewardess,7,MF,21,
25,Comprehensive,neutral,suffix,Emperor,male_adoption,emperor,1,MF,22,
25,Comprehensive,female,man_woman,Police_officer,neutral_compound,policewoman,7,MF,23,
25,Comprehensive,female,man_woman,Firefighter,neutral_compound,firewoman,7,MF,24,
25,Comprehensive,female,man_woman,Crewmember,neutral_compound,crewwoman,7,MF,25,
25,Comprehensive,male,man_woman,Horseperson,person_compound,horseman,1,MF,26,
25,Comprehensive,female,man_woman,God,male_adoption,goddess,7,MF,27,
25,Comprehensive,male,boy_girl,Paper_carrier,neutral_compound,paperboy,1,MF,28,
25,Comprehensive,neutral,man_woman,Stunt_double,neutral_compound,stunt double,3,MF,29,
25,Comprehensive,neutral,suffix,Hero,male_adoption,hero,3,MF,30,
25,Comprehensive,female,man_woman,Mail_Carrier,neutral_compound,mailwoman,7,MF,31,
25,Comprehensive,male,man_woman,Maintenance_Person,person_compound,handyman,1,MF,32,
25,Comprehensive,neutral,man_woman,Foreperson,person_compound,foreperson,4,MF,33,
25,Comprehensive,male,gender_compound,Headteacher,neutral_compound,headmaster,2,MF,34,
25,Comprehensive,male,boy_girl,Newsboy,male_adoption,newsboy,1,MF,35,
25,Comprehensive,female,man_woman,Salesperson,person_compound,saleswoman,7,MF,36,
25,Comprehensive,female,man_woman,Meteorologist,suppletion,weatherwoman,7,MF,37,
25,Comprehensive,neutral,suffix,Restaurant_server,suppletion,restaurant server,4,MF,38,
25,Comprehensive,neutral,man_woman,Camera,neutral_compound,camera operator,3,MF,39,
25,Comprehensive,male,man_woman,Door_attendant,neutral_compound,doorman,1,MF,40,
25,Comprehensive,female,man_woman,Craftsperson,person_compound,craftswoman,7,MF,41,
25,Comprehensive,neutral,suffix,Heir,male_adoption,heir,4,MF,42,
94,Comprehensive,,,example1,,,6,,2,
94,Comprehensive,female,man_woman,God,male_adoption,goddess,7,MF,4,
94,Comprehensive,male,man_woman,Meteorologist,suppletion,weatherman,1,MF,5,
94,Comprehensive,female,gender_compound,Proprieter,suppletion,landlady,7,MF,6,
94,Comprehensive,female,gender_compound,Headteacher,neutral_compound,headmistress,7,MF,7,
94,Comprehensive,male,boy_girl,Newsboy,male_adoption,newsboy,1,MF,8,
94,Comprehensive,female,suffix,Sorcerer,male_adoption,sroceress,6,MF,9,
94,Comprehensive,male,suffix,Host,male_adoption,host,5,MF,10,
94,Comprehensive,female,man_woman,Anchor,clipping,anchorwoman,7,MF,11,
94,Comprehensive,male,man_woman,Police_officer,neutral_compound,policeman,1,MF,12,
94,Comprehensive,neutral,man_woman,Salesperson,person_compound,salesperson,2,MF,13,
94,Comprehensive,female,man_woman,Assemblyperson,person_compound,assemblywoman,7,MF,14,
94,Comprehensive,male,man_woman,Gentleperson,person_compound,gentleman,1,MF,15,
94,Comprehensive,neutral,suffix,Restaurant_server,suppletion,restaurant server,3,MF,16,
94,Comprehensive,neutral,man_woman,Garbage_Collector,neutral_compound,garbage collector,2,MF,17,
94,Comprehensive,male,man_woman,Stunt_double,neutral_compound,stuntman,1,MF,18,
94,Comprehensive,male,suffix,Hero,male_adoption,hero,1,MF,19,
94,Comprehensive,female,suffix,Hunter,male_adoption,huntress,7,MF,20,
94,Comprehensive,male,man_woman,Door_attendant,neutral_compound,doorman,1,MF,21,
94,Comprehensive,female,man_woman,Chair,clipping,chairwoman,7,MF,22,
94,Comprehensive,neutral,suffix,Flight_attendant,suppletion,flight attendant,3,MF,23,
94,Comprehensive,female,man_woman,Fisher,clipping,fisherwoman,7,MF,24,
94,Comprehensive,neutral,man_woman,Horseperson,person_compound,horseperson,3,MF,25,
94,Comprehensive,female,suffix,Villain,male_adoption,villainess,5,MF,26,
94,Comprehensive,neutral,suffix,Usher,male_adoption,usher,3,MF,27,
94,Comprehensive,male,man_woman,Foreperson,person_compound,foreman,3,MF,28,
94,Comprehensive,male,man_woman,Congressperson,person_compound,congressman,1,MF,29,
94,Comprehensive,neutral,boy_girl,Paper_carrier,neutral_compound,paper carrier,3,MF,30,
94,Comprehensive,neutral,man_woman,Mail_Carrier,neutral_compound,mail carrier,2,MF,31,
94,Comprehensive,neutral,man_woman,Firefighter,neutral_compound,firefighter,3,MF,32,
94,Comprehensive,female,man_woman,Craftsperson,person_compound,craftswoman,7,MF,33,
94,Comprehensive,neutral,man_woman,Camera,neutral_compound,camera operator,2,MF,34,
94,Comprehensive,neutral,suffix,Actor,male_adoption,actor,1,MF,35,
94,Comprehensive,male,suffix,Heir,male_adoption,heir,5,MF,36,
94,Comprehensive,neutral,man_woman,Maintenance_Person,person_compound,maintenance person,3,MF,37,
94,Comprehensive,neutral,suffix,Emperor,male_adoption,emperor,1,MF,38,
94,Comprehensive,male,man_woman,Layperson,person_compound,layman,4,MF,39,
94,Comprehensive,male,gender_compound,Bartender,neutral_compound,barman,2,MF,40,
94,Comprehensive,female,man_woman,Crewmember,neutral_compound,crewwoman,7,MF,41,
94,Comprehensive,female,man_woman,Businessperson,person_compound,businesswoman,7,MF,42,
13,Comprehensive,,,example1,,,4,,2,
13,Comprehensive,male,suffix,Restaurant_server,suppletion,waiter,4,FM,4,
13,Comprehensive,female,suffix,Heir,male_adoption,heiress,1,FM,5,
13,Comprehensive,male,suffix,Sorcerer,male_adoption,sorcerer,4,FM,6,
13,Comprehensive,neutral,man_woman,Salesperson,person_compound,salesperson,4,FM,7,
13,Comprehensive,male,gender_compound,Bartender,neutral_compound,barman,7,FM,8,
13,Comprehensive,female,man_woman,Foreperson,person_compound,forewoman,1,FM,9,
13,Comprehensive,female,man_woman,Congressperson,person_compound,congresswoman,1,FM,10,
13,Comprehensive,male,suffix,Actor,male_adoption,actor,7,FM,11,
13,Comprehensive,male,man_woman,Craftsperson,person_compound,craftsman,4,FM,12,
13,Comprehensive,female,man_woman,Crewmember,neutral_compound,crewwoman,1,FM,13,
13,Comprehensive,neutral,man_woman,Fisher,clipping,fisher,4,FM,14,
13,Comprehensive,female,man_woman,Stunt_double,neutral_compound,stuntwoman,1,FM,15,
13,Comprehensive,female,suffix,Usher,male_adoption,usherette,1,FM,16,
13,Comprehensive,female,suffix,Villain,male_adoption,villainess,1,FM,17,
13,Comprehensive,neutral,boy_girl,Newsboy,male_adoption,newsboy,7,FM,18,
13,Comprehensive,female,man_woman,Anchor,clipping,anchorwoman,1,FM,19,
13,Comprehensive,female,gender_compound,Proprieter,suppletion,landlady,1,FM,20,
13,Comprehensive,neutral,man_woman,Maintenance_Person,person_compound,maintenance person,4,FM,21,
13,Comprehensive,male,man_woman,Horseperson,person_compound,horseman,7,FM,22,
13,Comprehensive,neutral,man_woman,Firefighter,neutral_compound,firefighter,4,FM,23,
13,Comprehensive,male,suffix,Hunter,male_adoption,hunter,4,FM,24,
13,Comprehensive,female,man_woman,God,male_adoption,goddess,1,FM,25,
13,Comprehensive,male,man_woman,Meteorologist,suppletion,weatherman,7,FM,26,
13,Comprehensive,male,man_woman,Police_officer,neutral_compound,policeman,7,FM,27,
13,Comprehensive,neutral,man_woman,Door_attendant,neutral_compound,door attendant,4,FM,28,
13,Comprehensive,neutral,suffix,Flight_attendant,suppletion,flight attendant,4,FM,29,
13,Comprehensive,female,man_woman,Garbage_Collector,neutral_compound,garbagewoman,1,FM,30,
13,Comprehensive,neutral,man_woman,Gentleperson,person_compound,gentleperson,4,FM,31,
13,Comprehensive,male,man_woman,Layperson,person_compound,layman,4,FM,32,
13,Comprehensive,neutral,suffix,Host,male_adoption,host,7,FM,33,
13,Comprehensive,neutral,suffix,Hero,male_adoption,hero,4,FM,34,
13,Comprehensive,neutral,suffix,Emperor,male_adoption,emperor,4,FM,35,
13,Comprehensive,male,man_woman,Chair,clipping,chairman,7,FM,36,
13,Comprehensive,neutral,boy_girl,Paper_carrier,neutral_compound,paper carrier,4,FM,37,
13,Comprehensive,male,man_woman,Mail_Carrier,neutral_compound,mailman,4,FM,38,
13,Comprehensive,female,gender_compound,Headteacher,neutral_compound,headmistress,1,FM,39,
13,Comprehensive,male,man_woman,Assemblyperson,person_compound,assemblyman,7,FM,40,
13,Comprehensive,neutral,man_woman,Businessperson,person_compound,businessperson,4,FM,41,
13,Comprehensive,female,man_woman,Camera,neutral_compound,camerawoman,1,FM,42,
97,Comprehensive,,,example1,,,5,,2,
97,Comprehensive,male,suffix,Hunter,male_adoption,hunter,3,MF,4,
97,Comprehensive,neutral,man_woman,Chair,clipping,board chair,4,MF,5,
97,Comprehensive,female,man_woman,God,male_adoption,goddess,6,MF,6,
97,Comprehensive,male,suffix,Heir,male_adoption,heir,4,MF,7,
97,Comprehensive,female,suffix,Villain,male_adoption,villainess,7,MF,8,
97,Comprehensive,female,suffix,Flight_attendant,suppletion,airline stewardess,5,MF,9,
97,Comprehensive,neutral,man_woman,Horseperson,person_compound,horseperson,4,MF,10,
97,Comprehensive,male,suffix,Host,male_adoption,host,4,MF,11,
97,Comprehensive,neutral,man_woman,Mail_Carrier,neutral_compound,mail carrier,4,MF,12,
97,Comprehensive,male,man_woman,Salesperson,person_compound,salesman,3,MF,13,
97,Comprehensive,female,man_woman,Firefighter,neutral_compound,firewoman,7,MF,14,
97,Comprehensive,neutral,man_woman,Gentleperson,person_compound,gentleperson,4,MF,15,
97,Comprehensive,female,man_woman,Craftsperson,person_compound,craftswoman,7,MF,16,
97,Comprehensive,neutral,gender_compound,Proprieter,suppletion,proprieter,4,MF,17,
97,Comprehensive,male,boy_girl,Paper_carrier,neutral_compound,paperboy,4,MF,18,
97,Comprehensive,neutral,suffix,Sorcerer,male_adoption,sorcerer,3,MF,19,
97,Comprehensive,male,gender_compound,Headteacher,neutral_compound,headmaster,4,MF,20,
97,Comprehensive,male,man_woman,Stunt_double,neutral_compound,stuntman,3,MF,21,
97,Comprehensive,male,man_woman,Businessperson,person_compound,businessman,4,MF,22,
97,Comprehensive,female,suffix,Emperor,male_adoption,empress,7,MF,23,
97,Comprehensive,neutral,man_woman,Police_officer,neutral_compound,police officer,4,MF,24,
97,Comprehensive,neutral,man_woman,Layperson,person_compound,layperson,4,MF,25,
97,Comprehensive,female,man_woman,Meteorologist,suppletion,weatherwoman,7,MF,26,
97,Comprehensive,neutral,man_woman,Fisher,clipping,fisher,4,MF,27,
97,Comprehensive,neutral,man_woman,Door_attendant,neutral_compound,door attendant,4,MF,28,
97,Comprehensive,male,man_woman,Assemblyperson,person_compound,assemblyman,3,MF,29,
97,Comprehensive,female,man_woman,Anchor,clipping,anchorwoman,7,MF,30,
97,Comprehensive,female,suffix,Restaurant_server,suppletion,waitress,7,MF,31,
97,Comprehensive,female,gender_compound,Bartender,neutral_compound,barmaid,7,MF,32,
97,Comprehensive,female,man_woman,Foreperson,person_compound,forewoman,7,MF,33,
97,Comprehensive,neutral,suffix,Actor,male_adoption,actor,4,MF,34,
97,Comprehensive,female,man_woman,Camera,neutral_compound,camerawoman,7,MF,35,
97,Comprehensive,male,man_woman,Garbage_Collector,neutral_compound,garbageman,1,MF,36,
97,Comprehensive,neutral,man_woman,Congressperson,person_compound,congressperson,4,MF,37,
97,Comprehensive,male,man_woman,Maintenance_Person,person_compound,handyman,4,MF,38,
97,Comprehensive,female,suffix,Usher,male_adoption,usherette,5,MF,39,
97,Comprehensive,male,man_woman,Crewmember,neutral_compound,crewman,3,MF,40,
97,Comprehensive,male,boy_girl,Newsboy,male_adoption,newsboy,3,MF,41,
97,Comprehensive,neutral,suffix,Hero,male_adoption,hero,4,MF,42,
35,Comprehensive,,,example1,,,4,,2,
35,Comprehensive,female,suffix,Restaurant_server,suppletion,waitress,2,FM,4,
35,Comprehensive,neutral,man_woman,Police_officer,neutral_compound,police officer,4,FM,5,
35,Comprehensive,male,suffix,Emperor,male_adoption,emperor,7,FM,6,
35,Comprehensive,male,man_woman,Foreperson,person_compound,foreman,4,FM,7,
35,Comprehensive,male,man_woman,God,male_adoption,god,5,FM,8,
35,Comprehensive,male,boy_girl,Paper_carrier,neutral_compound,paperboy,4,FM,9,
35,Comprehensive,neutral,gender_compound,Proprieter,suppletion,proprieter,4,FM,10,
35,Comprehensive,male,boy_girl,Newsboy,male_adoption,newsboy,4,FM,11,
35,Comprehensive,neutral,man_woman,Firefighter,neutral_compound,firefighter,4,FM,12,
35,Comprehensive,male,man_woman,Chair,clipping,chairman,4,FM,13,
35,Comprehensive,female,suffix,Host,male_adoption,hostess,2,FM,14,
35,Comprehensive,male,man_woman,Businessperson,person_compound,businessman,5,FM,15,
35,Comprehensive,female,man_woman,Maintenance_Person,person_compound,handywoman,2,FM,16,
35,Comprehensive,neutral,suffix,Hero,male_adoption,hero,4,FM,17,
35,Comprehensive,neutral,gender_compound,Headteacher,neutral_compound,headteacher,4,FM,18,
35,Comprehensive,neutral,suffix,Actor,male_adoption,actor,6,FM,19,
35,Comprehensive,male,man_woman,Horseperson,person_compound,horseman,4,FM,20,
35,Comprehensive,female,man_woman,Garbage_Collector,neutral_compound,garbagewoman,2,FM,21,
35,Comprehensive,male,man_woman,Fisher,clipping,fisherman,4,FM,22,
35,Comprehensive,female,man_woman,Meteorologist,suppletion,weatherwoman,2,FM,23,
35,Comprehensive,neutral,suffix,Hunter,male_adoption,hunter,4,FM,24,
35,Comprehensive,male,man_woman,Mail_Carrier,neutral_compound,mailman,4,FM,25,
35,Comprehensive,neutral,man_woman,Salesperson,person_compound,salesperson,4,FM,26,
35,Comprehensive,neutral,man_woman,Congressperson,person_compound,congressperson,4,FM,27,
35,Comprehensive,female,suffix,Villain,male_adoption,villainess,2,FM,28,
35,Comprehensive,neutral,man_woman,Gentleperson,person_compound,gentleperson,4,FM,29,
35,Comprehensive,female,man_woman,Crewmember,neutral_compound,crewwoman,2,FM,30,
35,Comprehensive,female,man_woman,Door_attendant,neutral_compound,doorwoman,2,FM,31,
35,Comprehensive,neutral,suffix,Sorcerer,male_adoption,sorcerer,6,FM,32,
35,Comprehensive,neutral,man_woman,Craftsperson,person_compound,craftsperson,4,FM,33,
35,Comprehensive,female,suffix,Heir,male_adoption,heiress,2,FM,34,
35,Comprehensive,female,suffix,Usher,male_adoption,usherette,2,FM,35,
35,Comprehensive,male,suffix,Flight_attendant,suppletion,airline steward,4,FM,36,
35,Comprehensive,female,man_woman,Stunt_double,neutral_compound,stuntwoman,2,FM,37,
35,Comprehensive,male,man_woman,Layperson,person_compound,layman,4,FM,38,
35,Comprehensive,male,man_woman,Assemblyperson,person_compound,assemblyman,4,FM,39,
35,Comprehensive,female,man_woman,Camera,neutral_compound,camerawoman,2,FM,40,
35,Comprehensive,neutral,man_woman,Anchor,clipping,anchor,4,FM,41,
35,Comprehensive,female,gender_compound,Bartender,neutral_compound,barmaid,4,FM,42,
60,Comprehensive,,,example1,,,6,,2,
60,Comprehensive,female,man_woman,Assemblyperson,person_compound,assemblywoman,7,MF,4,
60,Comprehensive,female,man_woman,Mail_Carrier,neutral_compound,mailwoman,7,MF,5,
60,Comprehensive,neutral,suffix,Hunter,male_adoption,hunter,3,MF,6,
60,Comprehensive,male,suffix,Heir,male_adoption,heir,4,MF,7,
60,Comprehensive,male,man_woman,Foreperson,person_compound,foreman,2,MF,8,
60,Comprehensive,female,man_woman,Craftsperson,person_compound,craftswoman,7,MF,9,
60,Comprehensive,male,man_woman,Congressperson,person_compound,congressman,1,MF,10,
